osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,ref,junction,width,bridge,tunnel,access
549392012,residential,False,True,57.16732865531749,"LINESTRING (34.7761869 32.0034908, 34.776527 32.0031419, 34.7765525 32.0031199, 34.7765796 32.0030997)",,,מרדכי שפיגל,,,,,,
51487064,residential,True,False,147.98158042314952,"LINESTRING (34.7726645 32.0037392, 34.7725048 32.003893, 34.7724952 32.0039007, 34.7724851 32.0039079, 34.7724745 32.0039146, 34.7724633 32.0039208, 34.7724516 32.0039264, 34.7724394 32.0039314, 34.7724264 32.0039358, 34.7724128 32.0039396, 34.7723986 32.0039426, 34.7723835 32.003945, 34.7720998 32.0039651, 34.77209 32.0039657, 34.7720801 32.003966, 34.7720701 32.0039659, 34.77206 32.0039653, 34.7720497 32.0039639, 34.7720393 32.0039617, 34.7720286 32.0039585, 34.7720176 32.0039542, 34.7720064 32.0039487, 34.7719948 32.0039418, 34.7717612 32.0037806, 34.7713797 32.0035172)",,,דוד שאלתיאל,,,,,,
861125080,residential,True,False,109.3662580786632,"LINESTRING (34.7726645 32.0037392, 34.7724423 32.0035848, 34.7717674 32.0031158)",,,,,,,,,
229920457,tertiary,True,False,9.745194095076856,"LINESTRING (34.7710485 32.0043691, 34.7711517 32.0043644)",,,שדרות מנחם בגין,,,,,,
354652722,residential,True,False,23.86622850732993,"LINESTRING (34.7710485 32.0043691, 34.7710214 32.0041557)",,,,,,,,,
109805922,tertiary,True,False,10.014049740103259,"LINESTRING (34.7711641 32.0044566, 34.7710579 32.0044565)",,,שדרות מנחם בגין,,,,,,
725678384,residential,True,False,24.435873887854683,"LINESTRING (34.7711641 32.0044566, 34.7711808 32.0046759)",,,דבורה ברטונוב,,,,,,
354652722,residential,True,False,37.27902882177141,"LINESTRING (34.7710214 32.0041557, 34.7710146 32.0040171, 34.7710121 32.003999, 34.7710099 32.0039809, 34.7710073 32.003963, 34.7710041 32.0039453, 34.7709997 32.0039279, 34.7709937 32.003911, 34.7709856 32.0038945, 34.770975 32.0038786, 34.7709613 32.0038634, 34.7709322 32.0038408)",,,,,,,,,
229920457,tertiary,True,False,25.587153648194608,"LINESTRING (34.7755338 32.0046404, 34.7756046 32.0046459, 34.7756391 32.0046486, 34.7757012 32.0046523, 34.7758043 32.0046585)",,,שדרות מנחם בגין,,,,,,
549392008,residential,True,False,53.217417715971195,"LINESTRING (34.7755338 32.0046404, 34.7755571 32.0046401, 34.7755723 32.0046337, 34.7755866 32.0046261, 34.7755996 32.004617, 34.7756106 32.0046061, 34.775619 32.0045931, 34.7756244 32.0045778, 34.7756261 32.0045598, 34.7756223 32.0043128, 34.7756222 32.0043001, 34.7756218 32.0042888, 34.7756209 32.0042787, 34.7756194 32.0042694, 34.7756171 32.0042606, 34.7756139 32.004252, 34.7756097 32.0042433, 34.7756044 32.0042341, 34.7755893 32.0042133)",,,,,,,,,
342561037,residential,True,False,11.453158572243279,"LINESTRING (34.7702721 32.0007747, 34.7703176 32.0006792)",,,,,,,,,
1127743053,tertiary,True,False,40.97971822196409,"LINESTRING (34.7702721 32.0007747, 34.7699371 32.0007928, 34.7698384 32.0007981)",2,,משה דיין,,,,,,
407173913,residential,True,False,38.49630176395858,"LINESTRING (34.7703857 32.001084, 34.770396 32.0013002, 34.7703967 32.0013148, 34.7703983 32.0013289, 34.7704008 32.0013423, 34.770404 32.0013551, 34.7704079 32.0013675, 34.7704126 32.0013793, 34.7704179 32.0013906, 34.7704238 32.0014015, 34.7704303 32.001412, 34.7704385 32.0014231)",,,,,,,,,
229920457,tertiary,True,False,29.45336382895647,"LINESTRING (34.7707377 32.0043955, 34.770799 32.0043901, 34.7710485 32.0043691)",,,שדרות מנחם בגין,,,,,,
861125093,tertiary_link,True,False,40.95625588469312,"LINESTRING (34.7707377 32.0043955, 34.7707819 32.0043863, 34.7708168 32.0043792, 34.7708503 32.0043686, 34.7708822 32.0043543, 34.7709121 32.0043359, 34.7709398 32.0043131, 34.7709648 32.0042855, 34.7709869 32.004253, 34.7710057 32.0042152, 34.7710214 32.0041557)",,,,,,,,,
1127743053,tertiary,True,False,207.36055366942907,"LINESTRING (34.7698384 32.0007981, 34.7683062 32.000881, 34.7680185 32.0008965, 34.767754 32.0009234, 34.7676466 32.0009392)",2,,משה דיין,,,,,,
861132094,residential,False,False,29.739295307015063,"LINESTRING (34.7697945 32.0018436, 34.7699929 32.0016357)",,,יצחק רבין,,,,,,
51487079,residential,True,False,299.9478151683485,"LINESTRING (34.7697945 32.0018436, 34.7693255 32.0015163, 34.7692518 32.0014649, 34.7691744 32.0014109, 34.7691589 32.0014028, 34.7691437 32.0013958, 34.7691287 32.0013898, 34.769114 32.0013849, 34.7690994 32.0013808, 34.7690851 32.0013776, 34.7690709 32.0013752, 34.769057 32.0013735, 34.7690431 32.0013724, 34.7690294 32.0013719, 34.7687484 32.0013854, 34.7687195 32.0013883, 34.7686922 32.0013931, 34.7686663 32.0013997, 34.7686418 32.0014081, 34.7686185 32.0014181, 34.7685964 32.0014296, 34.7685755 32.0014425, 34.7685555 32.0014567, 34.7685366 32.0014722, 34.7685185 32.0014888, 34.7684798 32.0015333, 34.7683456 32.0016875, 34.7683336 32.0017013, 34.7683246 32.0017137, 34.7683175 32.0017266, 34.7683122 32.00174, 34.7683084 32.0017538, 34.7683061 32.0017678, 34.7683053 32.001782, 34.7683057 32.001796, 34.7683072 32.0018099, 34.7683099 32.0018235, 34.7683135 32.0018366, 34.7683313 32.0019115, 34.7683647 32.0020525, 34.7683716 32.0020718, 34.7683799 32.0020901, 34.7683896 32.0021074, 34.7684006 32.0021239, 34.768413 32.0021396, 34.7684267 32.0021543, 34.7684417 32.0021683, 34.7684579 32.0021814, 34.7684753 32.0021938, 34.7684938 32.0022054, 34.7685765 32.0022636, 34.7687815 32.002408, 34.7689729 32.0025427, 34.7689991 32.0025562, 34.7690257 32.0025666, 34.7690527 32.0025744)",,,יפה אברהם,,,,,,
861132094,residential,False,True,99.85601125665261,"LINESTRING (34.7697945 32.0018436, 34.7697082 32.001934, 34.7695222 32.0021288, 34.7693547 32.0023044, 34.769348 32.0023132, 34.7693081 32.0023657, 34.7692744 32.0024305, 34.7692532 32.0024975, 34.7692438 32.0025649, 34.7692445 32.0025891)",,,יצחק רבין,,,,,,
51487092,residential,True,False,60.91746991435966,"LINESTRING (34.7714394 32.0013534, 34.771343 32.001452, 34.7710273 32.0017753)",,,שמעון אבידן,,,,,,
50812955,residential,True,False,25.328719669409136,"LINESTRING (34.7711294 32.0041374, 34.7711517 32.0043644)",,,,,,,,,
861125092,tertiary_link,True,False,31.751538862451895,"LINESTRING (34.7711294 32.0041374, 34.7711379 32.0041793, 34.7711534 32.0042115, 34.7711703 32.0042426, 34.7711894 32.0042723, 34.7712111 32.0043001, 34.7712361 32.0043257, 34.7712649 32.0043486, 34.7713067 32.0043674)",,,,,,,,,
861132090,residential,False,False,119.02464145405003,"LINESTRING (34.7710273 32.0017753, 34.7716176 32.0021836, 34.7716376 32.0021974, 34.7716728 32.0022218, 34.771842 32.0023388, 34.7718982 32.0023841, 34.7719466 32.0024361, 34.7719617 32.0024583, 34.7719742 32.0024767)",,,יצחק רבין,,,,,,
861132090,residential,False,True,34.56303272399855,"LINESTRING (34.7710273 32.0017753, 34.7710022 32.0017579, 34.7708292 32.0016382, 34.7707433 32.0015788)",,,יצחק רבין,,,,,,
861125089,tertiary_link,True,False,59.95790487506596,"LINESTRING (34.7708258 32.0007448, 34.7707277 32.000771, 34.7706736 32.0007844, 34.7706251 32.0008019, 34.7705817 32.0008232, 34.7705432 32.0008478, 34.7705092 32.0008755, 34.7704794 32.0009059, 34.7704534 32.0009387, 34.7704309 32.0009734, 34.7704117 32.0010099, 34.7703952 32.0010477, 34.7703857 32.001084)",,,,,,,,,
1127743053,tertiary,True,False,42.99269837228402,"LINESTRING (34.7708258 32.0007448, 34.7707171 32.0007507, 34.7703708 32.0007694)",2,,משה דיין,,,,,,
109805922,tertiary,True,False,13.890287103420555,"LINESTRING (34.7710579 32.0044565, 34.7709106 32.0044578)",,,שדרות מנחם בגין,,,,,,
354652722,residential,True,False,9.758786862287003,"LINESTRING (34.7710579 32.0044565, 34.7710485 32.0043691)",,,,,,,,,
229920457,tertiary,True,False,179.96845210516128,"LINESTRING (34.7713067 32.0043674, 34.77138 32.0043714, 34.7732114 32.0044706)",,,שדרות מנחם בגין,,,,,,
861132090,residential,False,False,4.080199272905387,"LINESTRING (34.7713797 32.0035172, 34.7713523 32.0035456)",,,יצחק רבין,,,,,,
861132090,residential,False,True,57.69469740067777,"LINESTRING (34.7713797 32.0035172, 34.7716227 32.0032656, 34.7717674 32.0031158)",,,יצחק רבין,,,,,,
342561037,residential,True,False,38.2935897466562,"LINESTRING (34.7702957 32.0011185, 34.7702721 32.0007747)",,,,,,,,,
861125088,tertiary_link,True,False,58.15141270325817,"LINESTRING (34.7702957 32.0011185, 34.7702688 32.0010681, 34.7702417 32.0010312, 34.7702122 32.0009964, 34.7701801 32.000964, 34.7701454 32.0009339, 34.770108 32.0009063, 34.7700678 32.0008813, 34.7700247 32.0008588, 34.7699787 32.0008391, 34.7699298 32.0008221, 34.7698384 32.0007981)",,,,,,,,,
861132094,residential,False,False,109.05927975929666,"LINESTRING (34.7699808 32.0032998, 34.7695183 32.0029735, 34.769406 32.0028943, 34.7693557 32.002856, 34.769314 32.0028091, 34.7692814 32.002755, 34.7692584 32.0026952, 34.7692457 32.0026314, 34.7692445 32.0025891)",,,יצחק רבין,,,,,,
861132094,residential,False,True,70.87786824958381,"LINESTRING (34.7699808 32.0032998, 34.770314 32.0035349, 34.7705586 32.0037075)",,,יצחק רבין,,,,,,
51487092,residential,True,False,66.57396636221317,"LINESTRING (34.7719742 32.0024767, 34.7720709 32.0024387, 34.7720891 32.0024318, 34.7721077 32.002423, 34.7721267 32.0024119, 34.772146 32.0023984, 34.772394 32.0021725, 34.7724936 32.0020818)",,,שמעון אבידן,,,,,,
861132090,residential,False,False,36.215974609615415,"LINESTRING (34.7719742 32.0024767, 34.7719859 32.0024939, 34.7720149 32.0025564, 34.7720323 32.0026226, 34.772037 32.0026916, 34.7720277 32.0027623, 34.7720177 32.0027917)",,,יצחק רבין,,,,,,
861132090,residential,False,True,119.02464145405001,"LINESTRING (34.7719742 32.0024767, 34.7719617 32.0024583, 34.7719466 32.0024361, 34.7718982 32.0023841, 34.771842 32.0023388, 34.7716728 32.0022218, 34.7716376 32.0021974, 34.7716176 32.0021836, 34.7710273 32.0017753)",,,יצחק רבין,,,,,,
549392009,residential,False,False,90.69567218924682,"LINESTRING (34.7758075 32.00388, 34.7750719 32.0033545)",,,יוסי בנאי,,,,,,
549392012,residential,False,False,21.95977086066773,"LINESTRING (34.7758075 32.00388, 34.7756591 32.0040322)",,,מרדכי שפיגל,,,,,,
549392012,residential,False,True,56.14977671108502,"LINESTRING (34.7758075 32.00388, 34.7761869 32.0034908)",,,מרדכי שפיגל,,,,,,
861132094,residential,False,False,99.85601125665262,"LINESTRING (34.7692445 32.0025891, 34.7692438 32.0025649, 34.7692532 32.0024975, 34.7692744 32.0024305, 34.7693081 32.0023657, 34.769348 32.0023132, 34.7693547 32.0023044, 34.7695222 32.0021288, 34.7697082 32.001934, 34.7697945 32.0018436)",,,יצחק רבין,,,,,,
861132094,residential,False,True,109.05927975929666,"LINESTRING (34.7692445 32.0025891, 34.7692457 32.0026314, 34.7692584 32.0026952, 34.7692814 32.002755, 34.769314 32.0028091, 34.7693557 32.002856, 34.769406 32.0028943, 34.7695183 32.0029735, 34.7699808 32.0032998)",,,יצחק רבין,,,,,,
407173913,residential,True,False,35.01017836815917,"LINESTRING (34.7703708 32.0007694, 34.7703857 32.001084)",,,,,,,,,
1127743053,tertiary,True,False,9.32585081467826,"LINESTRING (34.7703708 32.0007694, 34.7702721 32.0007747)",2,,משה דיין,,,,,,
51487064,residential,True,False,137.1392886730403,"LINESTRING (34.7720177 32.0027917, 34.772664 32.0032443, 34.7726722 32.0032516, 34.7726793 32.0032592, 34.7726853 32.0032669, 34.7726904 32.0032748, 34.7726945 32.0032827, 34.7726979 32.0032908, 34.7727005 32.0032988, 34.7727025 32.0033068, 34.7727039 32.0033148, 34.7727048 32.0033227, 34.7727298 32.0035877, 34.7727309 32.0036032, 34.7727311 32.0036179, 34.7727306 32.003632, 34.7727291 32.0036452, 34.7727271 32.003655, 34.7727266 32.0036577, 34.7727232 32.0036693, 34.7727187 32.00368, 34.7727132 32.0036898, 34.7727065 32.0036987, 34.7726985 32.0037065, 34.7726645 32.0037392)",,,דוד שאלתיאל,,,,,,
861132090,residential,False,False,43.483082992888825,"LINESTRING (34.7720177 32.0027917, 34.7720033 32.0028337, 34.7719624 32.0029047, 34.7719039 32.0029745, 34.7717674 32.0031158)",,,יצחק רבין,,,,,,
861132090,residential,False,True,36.215974609615415,"LINESTRING (34.7720177 32.0027917, 34.7720277 32.0027623, 34.772037 32.0026916, 34.7720323 32.0026226, 34.7720149 32.0025564, 34.7719859 32.0024939, 34.7719742 32.0024767)",,,יצחק רבין,,,,,,
51487092,residential,True,False,192.22515664485883,"LINESTRING (34.7724936 32.0020818, 34.772551 32.0020295, 34.772564 32.0020176, 34.7725765 32.0020042, 34.772588 32.0019893, 34.7725985 32.0019729, 34.7726075 32.001955, 34.7726149 32.0019356, 34.7726204 32.0019148, 34.7726236 32.0018926, 34.7726243 32.001869, 34.7726223 32.001844, 34.7725916 32.001597, 34.7725848 32.0015419, 34.7725826 32.0015321, 34.7725802 32.0015223, 34.7725772 32.0015124, 34.7725732 32.0015023, 34.7725679 32.001492, 34.772561 32.0014814, 34.7725521 32.0014704, 34.7725408 32.001459, 34.7725268 32.0014472, 34.7725098 32.0014348, 34.7724439 32.0013893, 34.7724246 32.001376, 34.7722626 32.0012643, 34.7722285 32.0012408, 34.7722194 32.0012348, 34.7722104 32.0012298, 34.7722015 32.0012257, 34.7721927 32.0012225, 34.7721839 32.0012199, 34.7721752 32.001218, 34.7721666 32.0012167, 34.772158 32.0012159, 34.7721495 32.0012155, 34.772141 32.0012154, 34.7716463 32.0012452, 34.7716277 32.0012463, 34.7716094 32.0012485, 34.7715915 32.0012519, 34.771574 32.0012563, 34.771557 32.0012619, 34.7715407 32.0012686, 34.7715252 32.0012766, 34.7715104 32.0012858, 34.7714966 32.0012962, 34.7714838 32.0013079, 34.7714785 32.0013134, 34.7714394 32.0013534)",,,שמעון אבידן,,,,,,
51487097,residential,True,False,128.226524451498,"LINESTRING (34.7724936 32.0020818, 34.7720435 32.0017708, 34.77184 32.0016302, 34.7714394 32.0013534)",,,סמטת השלום,,,,,,
549391998,residential,False,False,41.359373737863876,"LINESTRING (34.7768619 32.0030204, 34.776834 32.0026492)",,,אורי אלמוג,,,,,,
549391998,residential,False,True,210.82402639655936,"LINESTRING (34.7768619 32.0030204, 34.7768937 32.003816, 34.776891 32.0038537, 34.7768846 32.0038893, 34.7768737 32.0039226, 34.7768575 32.0039531, 34.7768354 32.0039803, 34.7768208 32.0039922, 34.7768064 32.0040039, 34.7767699 32.0040233, 34.7767402 32.0040333, 34.776725 32.0040384, 34.776671 32.0040485, 34.7766071 32.0040532, 34.7762202 32.0040606, 34.7760635 32.0040636, 34.7760345 32.0040653, 34.7760055 32.004067, 34.7759765 32.0040689, 34.7759475 32.0040713, 34.7759185 32.0040742, 34.7758895 32.0040779, 34.7758605 32.0040824, 34.7758315 32.004088, 34.7758025 32.0040947, 34.7757713 32.0041007)",,,אורי אלמוג,,,,,,
549392012,residential,False,False,28.671360576551347,"LINESTRING (34.7768619 32.0030204, 34.7768203 32.0030201, 34.7767798 32.0030241, 34.7767415 32.0030307, 34.7767053 32.0030399, 34.7766711 32.0030515, 34.7766389 32.0030654, 34.7766084 32.0030815, 34.7765796 32.0030997)",,,מרדכי שפיגל,,,,,,
861132090,residential,False,False,57.69469740067777,"LINESTRING (34.7717674 32.0031158, 34.7716227 32.0032656, 34.7713797 32.0035172)",,,יצחק רבין,,,,,,
861132090,residential,False,True,43.48308299288883,"LINESTRING (34.7717674 32.0031158, 34.7719039 32.0029745, 34.7719624 32.0029047, 34.7720033 32.0028337, 34.7720177 32.0027917)",,,יצחק רבין,,,,,,
229920457,tertiary,True,False,187.09896538773916,"LINESTRING (34.7758043 32.0046585, 34.7777836 32.0047768)",,,שדרות מנחם בגין,,,,,,
51480841,residential,False,True,23.65382143309495,"LINESTRING (34.7707954 32.0077199, 34.7709333 32.0075422)",,,,,,,,,
861135669,residential,True,False,12.36119112136649,"LINESTRING (34.7707954 32.0077199, 34.7707234 32.0078128)",,,אריק לביא,,,,,,
118761041,residential,True,False,82.89140385861799,"LINESTRING (34.7709859 32.0085242, 34.7707707 32.0079304, 34.7707234 32.0078128)",,,ביאליק,,,,,,
861135669,residential,True,False,132.1042671903719,"LINESTRING (34.7709859 32.0085242, 34.7710467 32.0084953, 34.7710889 32.0084611, 34.7714 32.0081328, 34.7707954 32.0077199)",,,אריק לביא,,,,,,
118761072,tertiary,True,False,31.075469297889715,"LINESTRING (34.7737288 32.006919, 34.7737153 32.0068388, 34.7736963 32.006641)",,,ראובן ברקת,,,,,,
861124932,residential,True,False,65.223852188702,"LINESTRING (34.7737288 32.006919, 34.7737028 32.0068703, 34.7736688 32.0068301, 34.7736468 32.0068092, 34.7736304 32.0067937, 34.7735865 32.006762, 34.7735361 32.0067359, 34.7734781 32.0067164, 34.7734114 32.0067045, 34.773335 32.0067009, 34.7732476 32.0067068, 34.7731482 32.0067233)",,,נעמי שמר,,,,,,
861124931,tertiary_link,True,False,38.98266373581882,"LINESTRING (34.7733793 32.0066435, 34.7734292 32.0066297, 34.7734647 32.006618, 34.7734986 32.0066039, 34.7735308 32.0065869, 34.7735611 32.0065669, 34.7735893 32.0065436, 34.7736153 32.0065168, 34.7736299 32.0064979, 34.773639 32.0064862, 34.7736602 32.0064515, 34.7736695 32.0064192)",,,,,,,,,
861124933,residential,True,False,30.008964486751296,"LINESTRING (34.7733793 32.0066435, 34.7736142 32.0066322, 34.7736519 32.0066341, 34.7736541 32.0066342, 34.7736884 32.006639, 34.7736963 32.006641)",,,נעמי שמר,,,,,,
156002400,residential,False,False,13.001289443384746,"LINESTRING (34.7700092 32.0063963, 34.7701431 32.0063684)",,,הציונות,,,,,,
156002394,residential,True,False,150.55370599736446,"LINESTRING (34.7700092 32.0063963, 34.7698165 32.0057339, 34.7690476 32.0058953)",,,בוסתנאי,,,,,,
156002400,residential,False,True,82.12285883540491,"LINESTRING (34.7700092 32.0063963, 34.7697623 32.0064477, 34.7691642 32.0065752)",,,הציונות,,,,,,
194537907,residential,False,False,75.82268628821149,"LINESTRING (34.770933 32.0069682, 34.7703022 32.0065453)",,,רוזנבלום יאיר,,,,,,
861134886,residential,True,False,57.537792563963215,"LINESTRING (34.770933 32.0069682, 34.7706598 32.0072501, 34.7706427 32.0072634, 34.770626 32.0072741, 34.7706096 32.007282, 34.7705935 32.0072873, 34.7705778 32.00729, 34.7705625 32.0072902, 34.7705475 32.007288, 34.770533 32.0072833, 34.770503 32.0072641)",,,אפריים קישון,,,,,,
861134887,residential,False,False,35.633564321660515,"LINESTRING (34.7706368 32.0058171, 34.7708063 32.0056519, 34.7708848 32.0055753)",,,נעמי שמר,,,,,,
861134887,residential,False,True,56.152099113547635,"LINESTRING (34.7706368 32.0058171, 34.770451 32.0059982, 34.7704247 32.0060237, 34.7704018 32.0060487, 34.7703819 32.0060733, 34.7703646 32.0060976, 34.7703496 32.0061216, 34.7703366 32.0061454, 34.7703252 32.006169, 34.7703151 32.0061924, 34.7703059 32.0062156, 34.7703013 32.0062279)",,,נעמי שמר,,,,,,
32016348,tertiary,True,False,180.03802363747164,"LINESTRING (34.7739143 32.006897, 34.7741508 32.0083796, 34.7741703 32.0085015)",,,ראובן ברקת,,,,,,
118761072,tertiary,True,False,24.803367697076247,"LINESTRING (34.7736963 32.006641, 34.7736822 32.0065529, 34.7736741 32.0064824, 34.7736695 32.0064192)",,,ראובן ברקת,,,,,,
861124933,residential,True,False,36.42624916626986,"LINESTRING (34.7736963 32.006641, 34.7737178 32.0066465, 34.7737427 32.0066563, 34.7737638 32.0066682, 34.7737815 32.0066819, 34.7737964 32.006697, 34.7738091 32.0067133, 34.77382 32.0067306, 34.7738299 32.0067484, 34.7739143 32.006897)",,,נעמי שמר,,,,,,
